"activity" "subject_id" "features" "average_value"
"WALKING_UPSTAIRS" 19 "tBodyGyro_mean_Z" -0.000233248224999999
"LAYING" 20 "tBodyGyro_mean_Z" 0.123680209926471
"SITTING" 20 "tBodyGyro_mean_Z" 0.0642882138333333
"STANDING" 20 "tBodyGyro_mean_Z" 0.0773671448739726
"WALKING" 20 "tBodyGyro_mean_Z" 0.0851359929294118
"WALKING_DOWNSTAIRS" 20 "tBodyGyro_mean_Z" 0.103900480541333
"WALKING_UPSTAIRS" 20 "tBodyGyro_mean_Z" 0.058701941845098
"LAYING" 21 "tBodyGyro_mean_Z" 0.0980906517
"SITTING" 21 "tBodyGyro_mean_Z" 0.0831326042823529
"STANDING" 21 "tBodyGyro_mean_Z" 0.0864863265393258
"WALKING" 21 "tBodyGyro_mean_Z" 0.0983715930038462
"WALKING_DOWNSTAIRS" 21 "tBodyGyro_mean_Z" 0.148610020955556
"WALKING_UPSTAIRS" 21 "tBodyGyro_mean_Z" -0.00546829763829787
"LAYING" 22 "tBodyGyro_mean_Z" 0.145003879319444
"SITTING" 22 "tBodyGyro_mean_Z" 0.0804426775241936
"STANDING" 22 "tBodyGyro_mean_Z" 0.0733466563174603
"WALKING" 22 "tBodyGyro_mean_Z" 0.0775266594847826
"WALKING_DOWNSTAIRS" 22 "tBodyGyro_mean_Z" 0.0500708760555556
"WALKING_UPSTAIRS" 22 "tBodyGyro_mean_Z" 0.0157359244619048
"LAYING" 23 "tBodyGyro_mean_Z" 0.111078594708333
"SITTING" 23 "tBodyGyro_mean_Z" 0.0645673209117647
"STANDING" 23 "tBodyGyro_mean_Z" 0.0816888999117647
"WALKING" 23 "tBodyGyro_mean_Z" 0.10770045065339
"WALKING_DOWNSTAIRS" 23 "tBodyGyro_mean_Z" 0.0953602497222222
"WALKING_UPSTAIRS" 23 "tBodyGyro_mean_Z" -0.0325557522333333
"LAYING" 24 "tBodyGyro_mean_Z" 0.111730746333333
"SITTING" 24 "tBodyGyro_mean_Z" 0.0800440230882353
"STANDING" 24 "tBodyGyro_mean_Z" 0.077124614942029
"WALKING" 24 "tBodyGyro_mean_Z" 0.0972006320344828
"WALKING_DOWNSTAIRS" 24 "tBodyGyro_mean_Z" 0.111973650603636
"WALKING_UPSTAIRS" 24 "tBodyGyro_mean_Z" 0.0248290702830508
"LAYING" 25 "tBodyGyro_mean_Z" 0.139718671465753
"SITTING" 25 "tBodyGyro_mean_Z" 0.0852783892769231
"STANDING" 25 "tBodyGyro_mean_Z" 0.0852685438243243
"WALKING" 25 "tBodyGyro_mean_Z" 0.0867868736891892
"WALKING_DOWNSTAIRS" 25 "tBodyGyro_mean_Z" 0.0980750249310345
"WALKING_UPSTAIRS" 25 "tBodyGyro_mean_Z" 0.0996227385527692
"LAYING" 26 "tBodyGyro_mean_Z" 0.152436344328947
"SITTING" 26 "tBodyGyro_mean_Z" 0.0711109471666667
"STANDING" 26 "tBodyGyro_mean_Z" 0.0776706781351351
"WALKING" 26 "tBodyGyro_mean_Z" 0.0851069247830508
"WALKING_DOWNSTAIRS" 26 "tBodyGyro_mean_Z" 0.082221399603
"WALKING_UPSTAIRS" 26 "tBodyGyro_mean_Z" 0.0721458973490909
"LAYING" 27 "tBodyGyro_mean_Z" 0.118738360783784
"SITTING" 27 "tBodyGyro_mean_Z" 0.0833752812157143
"STANDING" 27 "tBodyGyro_mean_Z" 0.07168414632375
"WALKING" 27 "tBodyGyro_mean_Z" 0.118267750196491
"WALKING_DOWNSTAIRS" 27 "tBodyGyro_mean_Z" 0.152695027609091
"WALKING_UPSTAIRS" 27 "tBodyGyro_mean_Z" 0.140129855776471
"LAYING" 28 "tBodyGyro_mean_Z" 0.09357912315
"SITTING" 28 "tBodyGyro_mean_Z" 0.087025401375
"STANDING" 28 "tBodyGyro_mean_Z" 0.0865173111012658
"WALKING" 28 "tBodyGyro_mean_Z" 0.116065910925926
"WALKING_DOWNSTAIRS" 28 "tBodyGyro_mean_Z" 0.138622425584783
"WALKING_UPSTAIRS" 28 "tBodyGyro_mean_Z" 0.103720987705882
"LAYING" 29 "tBodyGyro_mean_Z" 0.127411971652174
"SITTING" 29 "tBodyGyro_mean_Z" 0.0580495969166667
"STANDING" 29 "tBodyGyro_mean_Z" 0.0827583768461538
"WALKING" 29 "tBodyGyro_mean_Z" 0.0856852236188679
"WALKING_DOWNSTAIRS" 29 "tBodyGyro_mean_Z" 0.0822244074666667
"WALKING_UPSTAIRS" 29 "tBodyGyro_mean_Z" 0.0854318123467347
"LAYING" 30 "tBodyGyro_mean_Z" 0.0938472163142857
"SITTING" 30 "tBodyGyro_mean_Z" 0.0702002598387097
"STANDING" 30 "tBodyGyro_mean_Z" 0.0802514754237288
"WALKING" 30 "tBodyGyro_mean_Z" 0.0839568239261538
"WALKING_DOWNSTAIRS" 30 "tBodyGyro_mean_Z" 0.0895767797064516
"WALKING_UPSTAIRS" 30 "tBodyGyro_mean_Z" 0.0814699303289231
"LAYING" 1 "tBodyGyroJerk_mean_X" -0.107270949192
"SITTING" 1 "tBodyGyroJerk_mean_X" -0.0936793807234043
"STANDING" 1 "tBodyGyroJerk_mean_X" -0.0996092129056604
"WALKING" 1 "tBodyGyroJerk_mean_X" -0.0899975423705263
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_mean_X" -0.0739592036271429
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk_mean_X" -0.122232768011321
"LAYING" 2 "tBodyGyroJerk_mean_X" -0.101974134208333
"SITTING" 2 "tBodyGyroJerk_mean_X" -0.0936328412826087
"STANDING" 2 "tBodyGyroJerk_mean_X" -0.105562157888889
"WALKING" 2 "tBodyGyroJerk_mean_X" -0.0818833429152542
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk_mean_X" -0.0581038498510638
"WALKING_UPSTAIRS" 2 "tBodyGyroJerk_mean_X" -0.0828858001333333
"LAYING" 3 "tBodyGyroJerk_mean_X" -0.10004449883871
"SITTING" 3 "tBodyGyroJerk_mean_X" -0.103605889057692
"STANDING" 3 "tBodyGyroJerk_mean_X" -0.0994602620655738
"WALKING" 3 "tBodyGyroJerk_mean_X" -0.0952398165017241
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_mean_X" -0.0778701650285714
"WALKING_UPSTAIRS" 3 "tBodyGyroJerk_mean_X" -0.115510569491525
"LAYING" 4 "tBodyGyroJerk_mean_X" -0.105019877685185
"SITTING" 4 "tBodyGyroJerk_mean_X" -0.09694948424
"STANDING" 4 "tBodyGyroJerk_mean_X" -0.103057894142857
"WALKING" 4 "tBodyGyroJerk_mean_X" -0.115321556475
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk_mean_X" -0.0921282734666667
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk_mean_X" -0.1314720713
"LAYING" 5 "tBodyGyroJerk_mean_X" -0.102114125
"SITTING" 5 "tBodyGyroJerk_mean_X" -0.0889747665681818
"STANDING" 5 "tBodyGyroJerk_mean_X" -0.0922249863035714
"WALKING" 5 "tBodyGyroJerk_mean_X" -0.0888408355267857
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_mean_X" -0.110149008255319
"WALKING_UPSTAIRS" 5 "tBodyGyroJerk_mean_X" -0.143029686361702
"LAYING" 6 "tBodyGyroJerk_mean_X" -0.111267284631579
"SITTING" 6 "tBodyGyroJerk_mean_X" -0.0936693524363636
"STANDING" 6 "tBodyGyroJerk_mean_X" -0.103292534210526
"WALKING" 6 "tBodyGyroJerk_mean_X" -0.0878891090105263
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_mean_X" -0.0256452232354167
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk_mean_X" -0.0652024492378431
"LAYING" 7 "tBodyGyroJerk_mean_X" -0.105944243484615
"SITTING" 7 "tBodyGyroJerk_mean_X" -0.0938155625083333
"STANDING" 7 "tBodyGyroJerk_mean_X" -0.0901539662169811
"WALKING" 7 "tBodyGyroJerk_mean_X" -0.123654199751333
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_mean_X" -0.0597273512680851
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk_mean_X" -0.0856640866647059
"LAYING" 8 "tBodyGyroJerk_mean_X" -0.106445008314815
"SITTING" 8 "tBodyGyroJerk_mean_X" -0.0923150250434783
"STANDING" 8 "tBodyGyroJerk_mean_X" -0.097757576
"WALKING" 8 "tBodyGyroJerk_mean_X" -0.135886431360417
"WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk_mean_X" -0.0349283489710526
"WALKING_UPSTAIRS" 8 "tBodyGyroJerk_mean_X" -0.15544567414878
"LAYING" 9 "tBodyGyroJerk_mean_X" -0.10384667982
"SITTING" 9 "tBodyGyroJerk_mean_X" -0.0930708106
"STANDING" 9 "tBodyGyroJerk_mean_X" -0.095897704
"WALKING" 9 "tBodyGyroJerk_mean_X" -0.0809204094461538
"WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk_mean_X" -0.094591202447619
"WALKING_UPSTAIRS" 9 "tBodyGyroJerk_mean_X" -0.0684689593355102
"LAYING" 10 "tBodyGyroJerk_mean_X" -0.100308254413793
"SITTING" 10 "tBodyGyroJerk_mean_X" -0.0931555026481481
"STANDING" 10 "tBodyGyroJerk_mean_X" -0.104753833181818
"WALKING" 10 "tBodyGyroJerk_mean_X" -0.122709563462264
"WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk_mean_X" -0.0643764005526316
"WALKING_UPSTAIRS" 10 "tBodyGyroJerk_mean_X" -0.157212539189362
"LAYING" 11 "tBodyGyroJerk_mean_X" -0.102297501877193
"SITTING" 11 "tBodyGyroJerk_mean_X" -0.0948423481320755
"STANDING" 11 "tBodyGyroJerk_mean_X" -0.099519355893617
"WALKING" 11 "tBodyGyroJerk_mean_X" -0.0918204195491525
"WALKING_DOWNSTAIRS" 11 "tBodyGyroJerk_mean_X" -0.0220916265065217
"WALKING_UPSTAIRS" 11 "tBodyGyroJerk_mean_X" -0.0645245413759259
"LAYING" 12 "tBodyGyroJerk_mean_X" -0.0990402297166667
"SITTING" 12 "tBodyGyroJerk_mean_X" -0.0941023489803922
"STANDING" 12 "tBodyGyroJerk_mean_X" -0.0976380412377049
"WALKING" 12 "tBodyGyroJerk_mean_X" -0.06223893174
"WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk_mean_X" -0.0264668968652174
"WALKING_UPSTAIRS" 12 "tBodyGyroJerk_mean_X" -0.0455638872076923
"LAYING" 13 "tBodyGyroJerk_mean_X" -0.101835573822581
"SITTING" 13 "tBodyGyroJerk_mean_X" -0.095919848877551
"STANDING" 13 "tBodyGyroJerk_mean_X" -0.0981199986666667
"WALKING" 13 "tBodyGyroJerk_mean_X" -0.0966598593263158
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk_mean_X" -0.0647199842553191
"WALKING_UPSTAIRS" 13 "tBodyGyroJerk_mean_X" -0.0664817176345455
"LAYING" 14 "tBodyGyroJerk_mean_X" -0.105446637019608
"SITTING" 14 "tBodyGyroJerk_mean_X" -0.0921614578888889
"STANDING" 14 "tBodyGyroJerk_mean_X" -0.100718458866667
"WALKING" 14 "tBodyGyroJerk_mean_X" -0.110656054802153
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk_mean_X" -0.108620377713333
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_mean_X" -0.128266667862963
"LAYING" 15 "tBodyGyroJerk_mean_X" -0.102266714236111
"SITTING" 15 "tBodyGyroJerk_mean_X" -0.0953649067966102
"STANDING" 15 "tBodyGyroJerk_mean_X" -0.101358786226415
"WALKING" 15 "tBodyGyroJerk_mean_X" -0.0776692754648148
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk_mean_X" -0.0482532079928571
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_mean_X" -0.144485986527083
"LAYING" 16 "tBodyGyroJerk_mean_X" -0.1022095722
"SITTING" 16 "tBodyGyroJerk_mean_X" -0.0957204520289855
"STANDING" 16 "tBodyGyroJerk_mean_X" -0.100107332602564
"WALKING" 16 "tBodyGyroJerk_mean_X" -0.110917348282353
"WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk_mean_X" -0.103904044543617
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_mean_X" -0.140908293613922
"LAYING" 17 "tBodyGyroJerk_mean_X" -0.102049763957746
"SITTING" 17 "tBodyGyroJerk_mean_X" -0.094247696875
"STANDING" 17 "tBodyGyroJerk_mean_X" -0.101289168653846
"WALKING" 17 "tBodyGyroJerk_mean_X" -0.109959237927869
"WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk_mean_X" -0.1077700285
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_mean_X" -0.142655397660417
"LAYING" 18 "tBodyGyroJerk_mean_X" -0.0997154236307692
"SITTING" 18 "tBodyGyroJerk_mean_X" -0.0954723233684211
"STANDING" 18 "tBodyGyroJerk_mean_X" -0.0987174024657534
"WALKING" 18 "tBodyGyroJerk_mean_X" -0.0966435295642857
"WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk_mean_X" -0.0836566573181818
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_mean_X" -0.0899953036658621
"LAYING" 19 "tBodyGyroJerk_mean_X" -0.0956018266746988
"SITTING" 19 "tBodyGyroJerk_mean_X" -0.100986131452055
"STANDING" 19 "tBodyGyroJerk_mean_X" -0.0990467890520548
"WALKING" 19 "tBodyGyroJerk_mean_X" -0.0832353261384615
"WALKING_DOWNSTAIRS" 19 "tBodyGyroJerk_mean_X" -0.0337429578461538
"WALKING_UPSTAIRS" 19 "tBodyGyroJerk_mean_X" -0.1018063044
"LAYING" 20 "tBodyGyroJerk_mean_X" -0.0995033069117647
"SITTING" 20 "tBodyGyroJerk_mean_X" -0.0959970816060606
"STANDING" 20 "tBodyGyroJerk_mean_X" -0.102049132684932
"WALKING" 20 "tBodyGyroJerk_mean_X" -0.0679992365372549
"WALKING_DOWNSTAIRS" 20 "tBodyGyroJerk_mean_X" -0.0452503065777778
"WALKING_UPSTAIRS" 20 "tBodyGyroJerk_mean_X" -0.148389168870392
"LAYING" 21 "tBodyGyroJerk_mean_X" -0.0964118375066667
"SITTING" 21 "tBodyGyroJerk_mean_X" -0.101114775129412
"STANDING" 21 "tBodyGyroJerk_mean_X" -0.103199796370787
"WALKING" 21 "tBodyGyroJerk_mean_X" -0.0868767709153846
"WALKING_DOWNSTAIRS" 21 "tBodyGyroJerk_mean_X" -0.0726461849022222
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk_mean_X" -0.144351492595745
"LAYING" 22 "tBodyGyroJerk_mean_X" -0.100203934722222
"SITTING" 22 "tBodyGyroJerk_mean_X" -0.0986493161935484
"STANDING" 22 "tBodyGyroJerk_mean_X" -0.0975013472380952
"WALKING" 22 "tBodyGyroJerk_mean_X" -0.132977562363043
"WALKING_DOWNSTAIRS" 22 "tBodyGyroJerk_mean_X" -0.0901744530194444
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk_mean_X" -0.148450080695476
"LAYING" 23 "tBodyGyroJerk_mean_X" -0.102024922819444
"SITTING" 23 "tBodyGyroJerk_mean_X" -0.0967422192647059
"STANDING" 23 "tBodyGyroJerk_mean_X" -0.0981481050441177
"WALKING" 23 "tBodyGyroJerk_mean_X" -0.0578128239067797
"WALKING_DOWNSTAIRS" 23 "tBodyGyroJerk_mean_X" -0.117725824412963
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk_mean_X" -0.109913094117647
"LAYING" 24 "tBodyGyroJerk_mean_X" -0.102813809652778
"SITTING" 24 "tBodyGyroJerk_mean_X" -0.0951782658382353
"STANDING" 24 "tBodyGyroJerk_mean_X" -0.0991947719855072
"WALKING" 24 "tBodyGyroJerk_mean_X" -0.0625311679982759
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk_mean_X" -0.0914145014654545
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_mean_X" -0.146800845605424
"LAYING" 25 "tBodyGyroJerk_mean_X" -0.101646999342466
"SITTING" 25 "tBodyGyroJerk_mean_X" -0.0954801379692308
"STANDING" 25 "tBodyGyroJerk_mean_X" -0.100473697756757
"WALKING" 25 "tBodyGyroJerk_mean_X" -0.102377269321622
"WALKING_DOWNSTAIRS" 25 "tBodyGyroJerk_mean_X" -0.127952445399655
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk_mean_X" -0.126481161061538
"LAYING" 26 "tBodyGyroJerk_mean_X" -0.100368640868421
"SITTING" 26 "tBodyGyroJerk_mean_X" -0.095984817
"STANDING" 26 "tBodyGyroJerk_mean_X" -0.100355997108108
"WALKING" 26 "tBodyGyroJerk_mean_X" -0.099411456038983
"WALKING_DOWNSTAIRS" 26 "tBodyGyroJerk_mean_X" -0.0992465275036
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk_mean_X" -0.0975590199454545
"LAYING" 27 "tBodyGyroJerk_mean_X" -0.101147695256757
"SITTING" 27 "tBodyGyroJerk_mean_X" -0.0951635808
"STANDING" 27 "tBodyGyroJerk_mean_X" -0.0987605078625
"WALKING" 27 "tBodyGyroJerk_mean_X" -0.0786163508824035
"WALKING_DOWNSTAIRS" 27 "tBodyGyroJerk_mean_X" -0.0515814754272727
"WALKING_UPSTAIRS" 27 "tBodyGyroJerk_mean_X" -0.0937518711117647
"LAYING" 28 "tBodyGyroJerk_mean_X" -0.1045116270375
"SITTING" 28 "tBodyGyroJerk_mean_X" -0.0953935055833333
"STANDING" 28 "tBodyGyroJerk_mean_X" -0.102248409070886
"WALKING" 28 "tBodyGyroJerk_mean_X" -0.092974671262963
"WALKING_DOWNSTAIRS" 28 "tBodyGyroJerk_mean_X" -0.0266492977565217
"WALKING_UPSTAIRS" 28 "tBodyGyroJerk_mean_X" -0.080568055454902
"LAYING" 29 "tBodyGyroJerk_mean_X" -0.0995339880724638
"SITTING" 29 "tBodyGyroJerk_mean_X" -0.0953636995833333
"STANDING" 29 "tBodyGyroJerk_mean_X" -0.0988701505538462
"WALKING" 29 "tBodyGyroJerk_mean_X" -0.10688830318283
"WALKING_DOWNSTAIRS" 29 "tBodyGyroJerk_mean_X" -0.0743986469979167
"WALKING_UPSTAIRS" 29 "tBodyGyroJerk_mean_X" -0.130429072653061
"LAYING" 30 "tBodyGyroJerk_mean_X" -0.102277358585714
"SITTING" 30 "tBodyGyroJerk_mean_X" -0.095270767516129
"STANDING" 30 "tBodyGyroJerk_mean_X" -0.0997160228220339
"WALKING" 30 "tBodyGyroJerk_mean_X" -0.0873839917276923
"WALKING_DOWNSTAIRS" 30 "tBodyGyroJerk_mean_X" -0.0615954583870968
"WALKING_UPSTAIRS" 30 "tBodyGyroJerk_mean_X" -0.108414261326154
"LAYING" 1 "tBodyGyroJerk_mean_Y" -0.04151728689
"SITTING" 1 "tBodyGyroJerk_mean_Y" -0.0402118124255319
"STANDING" 1 "tBodyGyroJerk_mean_Y" -0.0440627877924528
"WALKING" 1 "tBodyGyroJerk_mean_Y" -0.0398428709463158
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_mean_Y" -0.0439902783367347
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk_mean_Y" -0.0421485884509434
"LAYING" 2 "tBodyGyroJerk_mean_Y" -0.0358590176083333
"SITTING" 2 "tBodyGyroJerk_mean_Y" -0.0415602029130435
"STANDING" 2 "tBodyGyroJerk_mean_Y" -0.042241953537037
"WALKING" 2 "tBodyGyroJerk_mean_Y" -0.0538299449067797
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk_mean_Y" -0.0421470257531915
"WALKING_UPSTAIRS" 2 "tBodyGyroJerk_mean_Y" -0.0424053708458333
"LAYING" 3 "tBodyGyroJerk_mean_Y" -0.0389771765322581
"SITTING" 3 "tBodyGyroJerk_mean_Y" -0.0360909881807692
"STANDING" 3 "tBodyGyroJerk_mean_Y" -0.0472415819016393
"WALKING" 3 "tBodyGyroJerk_mean_Y" -0.0387874651724138
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_mean_Y" -0.0391567930959184
"WALKING_UPSTAIRS" 3 "tBodyGyroJerk_mean_Y" -0.0400372510491525
"LAYING" 4 "tBodyGyroJerk_mean_Y" -0.0381230432222222
"SITTING" 4 "tBodyGyroJerk_mean_Y" -0.041848389996
"STANDING" 4 "tBodyGyroJerk_mean_Y" -0.0461257201357143
"WALKING" 4 "tBodyGyroJerk_mean_Y" -0.0393474489133333
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk_mean_Y" -0.0348434913444444
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk_mean_Y" -0.0390508828865385
"LAYING" 5 "tBodyGyroJerk_mean_Y" -0.0404446925288462
"SITTING" 5 "tBodyGyroJerk_mean_Y" -0.0454702982386364
"STANDING" 5 "tBodyGyroJerk_mean_Y" -0.0399108188821429
"WALKING" 5 "tBodyGyroJerk_mean_Y" -0.0449559531089286
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_mean_Y" -0.0708296588478723
"WALKING_UPSTAIRS" 5 "tBodyGyroJerk_mean_Y" -0.0559895777393617
"LAYING" 6 "tBodyGyroJerk_mean_Y" -0.0424104289992982
"SITTING" 6 "tBodyGyroJerk_mean_Y" -0.0333986700025455
"STANDING" 6 "tBodyGyroJerk_mean_Y" -0.0428828304736842
"WALKING" 6 "tBodyGyroJerk_mean_Y" -0.0362308971842105
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_mean_Y" -0.0768089915604167
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk_mean_Y" -0.0457705354509804
"LAYING" 7 "tBodyGyroJerk_mean_Y" -0.0358897425826923
"SITTING" 7 "tBodyGyroJerk_mean_Y" -0.0396444885
"STANDING" 7 "tBodyGyroJerk_mean_Y" -0.0412797611886792
"WALKING" 7 "tBodyGyroJerk_mean_Y" -0.0447766029745614
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_mean_Y" -0.0381904275744681
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk_mean_Y" -0.0482219105196078
"LAYING" 8 "tBodyGyroJerk_mean_Y" -0.0389735198722222
"SITTING" 8 "tBodyGyroJerk_mean_Y" -0.0402673770652174
"STANDING" 8 "tBodyGyroJerk_mean_Y" -0.0485190684259259
"WALKING" 8 "tBodyGyroJerk_mean_Y" -0.0314880905541667
"WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk_mean_Y" -0.0534969692794737
"WALKING_UPSTAIRS" 8 "tBodyGyroJerk_mean_Y" -0.027919577097561
"LAYING" 9 "tBodyGyroJerk_mean_Y" -0.027552256948
"SITTING" 9 "tBodyGyroJerk_mean_Y" -0.046663441472
"STANDING" 9 "tBodyGyroJerk_mean_Y" -0.0419199574333333
"WALKING" 9 "tBodyGyroJerk_mean_Y" -0.0356283427038462
"WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk_mean_Y" -0.0597608334619048
"WALKING_UPSTAIRS" 9 "tBodyGyroJerk_mean_Y" -0.0302797452408163
"LAYING" 10 "tBodyGyroJerk_mean_Y" -0.0388797920413793
"SITTING" 10 "tBodyGyroJerk_mean_Y" -0.0411216540925926
"STANDING" 10 "tBodyGyroJerk_mean_Y" -0.0371593000727273
"WALKING" 10 "tBodyGyroJerk_mean_Y" -0.0519204981037736
"WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk_mean_Y" -0.0489378053157895
"WALKING_UPSTAIRS" 10 "tBodyGyroJerk_mean_Y" -0.0372348522521277
"LAYING" 11 "tBodyGyroJerk_mean_Y" -0.0412391429298246
"SITTING" 11 "tBodyGyroJerk_mean_Y" -0.0392813049264151
"STANDING" 11 "tBodyGyroJerk_mean_Y" -0.0395992140851064
"WALKING" 11 "tBodyGyroJerk_mean_Y" -0.0514172549559322
"WALKING_DOWNSTAIRS" 11 "tBodyGyroJerk_mean_Y" -0.0520272987304348
"WALKING_UPSTAIRS" 11 "tBodyGyroJerk_mean_Y" -0.0719834687944444
"LAYING" 12 "tBodyGyroJerk_mean_Y" -0.0410675310833333
"SITTING" 12 "tBodyGyroJerk_mean_Y" -0.0387477474705882
"STANDING" 12 "tBodyGyroJerk_mean_Y" -0.0409520826508197
"WALKING" 12 "tBodyGyroJerk_mean_Y" -0.049852604592
"WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk_mean_Y" -0.0609177195869565
"WALKING_UPSTAIRS" 12 "tBodyGyroJerk_mean_Y" -0.0335406569057692
"LAYING" 13 "tBodyGyroJerk_mean_Y" -0.0417744000370968
"SITTING" 13 "tBodyGyroJerk_mean_Y" -0.041036688077551
"STANDING" 13 "tBodyGyroJerk_mean_Y" -0.0412872577807018
"WALKING" 13 "tBodyGyroJerk_mean_Y" -0.0319849271912281
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk_mean_Y" -0.0669414080765958
"WALKING_UPSTAIRS" 13 "tBodyGyroJerk_mean_Y" -0.0453051954036364
"LAYING" 14 "tBodyGyroJerk_mean_Y" -0.0372677398193922
"SITTING" 14 "tBodyGyroJerk_mean_Y" -0.0434577295055556
"STANDING" 14 "tBodyGyroJerk_mean_Y" -0.04500967927
"WALKING" 14 "tBodyGyroJerk_mean_Y" -0.0438969529084746
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk_mean_Y" -0.0740589810844444
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_mean_Y" -0.0207749732407407
"LAYING" 15 "tBodyGyroJerk_mean_Y" -0.0415878968152778
"SITTING" 15 "tBodyGyroJerk_mean_Y" -0.0396068774557627
"STANDING" 15 "tBodyGyroJerk_mean_Y" -0.0438507492018868
"WALKING" 15 "tBodyGyroJerk_mean_Y" -0.0552536572125926
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk_mean_Y" -0.0495415503071429
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_mean_Y" -0.0365419164020833
"LAYING" 16 "tBodyGyroJerk_mean_Y" -0.0347735325871429
"SITTING" 16 "tBodyGyroJerk_mean_Y" -0.0450369280637681
"STANDING" 16 "tBodyGyroJerk_mean_Y" -0.0424982241410256
"WALKING" 16 "tBodyGyroJerk_mean_Y" -0.0433876843176471
"WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk_mean_Y" -0.0567686629753191
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_mean_Y" -0.0296211298558824
"LAYING" 17 "tBodyGyroJerk_mean_Y" -0.0361961143943662
"SITTING" 17 "tBodyGyroJerk_mean_Y" -0.0411134199378125
"STANDING" 17 "tBodyGyroJerk_mean_Y" -0.0404518753974359
"WALKING" 17 "tBodyGyroJerk_mean_Y" -0.0379251328622951
"WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk_mean_Y" -0.0381702367441304
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_mean_Y" -0.0414496328508333
"LAYING" 18 "tBodyGyroJerk_mean_Y" -0.0393440191846154
"SITTING" 18 "tBodyGyroJerk_mean_Y" -0.0397125591491228
"STANDING" 18 "tBodyGyroJerk_mean_Y" -0.0406573412739726
"WALKING" 18 "tBodyGyroJerk_mean_Y" -0.0433771125875
"WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk_mean_Y" -0.0509120258890909
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_mean_Y" -0.0527472610827586
"LAYING" 19 "tBodyGyroJerk_mean_Y" -0.0371476597051807
"SITTING" 19 "tBodyGyroJerk_mean_Y" -0.0425170215068493
"STANDING" 19 "tBodyGyroJerk_mean_Y" -0.0422918533780822
"WALKING" 19 "tBodyGyroJerk_mean_Y" -0.0307128442115385
"WALKING_DOWNSTAIRS" 19 "tBodyGyroJerk_mean_Y" -0.0394612603358974
